Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend;Revenue
6;1.482.083.333;2;139.5;98;3.714.352.664;0.005;0.013429932;0;0;Nov;2;2;1;2;Returning_Visitor;FALSE;FALSE
6;101.625;0;0;140;7.097.582.291;0.003448276;0.009952433;2.188.856.759;0;Nov;2;2;3;13;Returning_Visitor;FALSE;TRUE
6;100.5;0;0;10;3.325.833.333;0;0.002197802;0;0;Dec;8;13;9;20;Other;FALSE;FALSE
6;86;0;0;12;905.5;0;0.026666667;236.393.946;0;Dec;4;5;1;1;Returning_Visitor;FALSE;TRUE
6;143.5;2;303;67;2.199.976.786;0.008333333;0.027665354;0;0;Nov;1;1;1;2;Returning_Visitor;TRUE;FALSE
6;1.435.142.857;0;0;31;1.359.957.586;0.001612903;0.003655914;3.288.667.049;0;Dec;2;2;2;2;Returning_Visitor;FALSE;FALSE
6;316;0;0;69;1.618.532.967;0.005555556;0.027698413;0;0;Nov;2;5;1;1;Returning_Visitor;FALSE;FALSE
6;7.370.833.333;5;188;80;3.313.073.936;0.022621723;0.059636655;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
6;407.25;4;67.5;14;1.954.166.667;0;0.030434783;0;0;Dec;3;2;8;1;Returning_Visitor;FALSE;FALSE
6;6.541.666.667;0;0;29;1.904.541.667;0.004848485;0.026060606;0;0;Nov;1;1;2;8;Returning_Visitor;FALSE;TRUE
6;179.75;2;8;64;1.876.333.333;0.007246377;0.014251208;1.668.711.526;0;Dec;2;5;9;2;Returning_Visitor;FALSE;FALSE
6;197.25;0;0;51;3.296.940.476;0;0.008595388;3.507.532.249;0;Nov;1;1;1;3;Returning_Visitor;TRUE;FALSE
6;151.7;0;0;34;799.327.381;0.017647059;0.023340336;0;0;Dec;3;2;1;2;Returning_Visitor;FALSE;FALSE
6;143;0;0;32;2289.1;0;0.001015625;6.233.035.594;0;Nov;3;2;9;3;New_Visitor;TRUE;FALSE
6;69.125;2;13;227;6.854.604.365;0.005701754;0.020960781;0;0;Nov;2;2;1;1;Returning_Visitor;FALSE;FALSE
6;201;0;0;84;3.646.083.333;0.006896552;0.016803503;6.657.412.378;0;Nov;2;2;4;2;Returning_Visitor;FALSE;FALSE
6;1.290.208.333;0;0;56;7.554.178.922;0.001724138;0.015842912;0;0;Nov;1;1;1;10;Returning_Visitor;TRUE;FALSE
6;890.625;2;888;275;9.139.496.696;0.00625;0.018539498;0;0;Nov;2;2;1;2;Returning_Visitor;FALSE;FALSE
6;237.5;3;347.5;22;740.5;0.008;0.02;8.794.459.488;0;Dec;3;2;1;2;Returning_Visitor;FALSE;FALSE
6;62.75;0;0;46;1.098.524.802;0.007083333;0.016529882;0;0;Nov;1;1;4;8;Returning_Visitor;FALSE;FALSE
6;1.697.916.667;0;0;32;1.547.625;0;0.013157895;2.353.105.656;0;Dec;2;2;1;1;Returning_Visitor;FALSE;FALSE
6;113.25;2;19;23;2049.75;0.022222222;0.033333333;9.535.469.341;0;Dec;1;1;2;2;Returning_Visitor;FALSE;TRUE
6;93.5;0;0;35;119.793.254;0;0.02029036;0;0;Dec;2;2;7;2;Returning_Visitor;FALSE;FALSE
6;48.625;0;0;14;2.114.702.381;0.001190476;0.039520717;0;0;Nov;3;2;6;10;Returning_Visitor;FALSE;FALSE
6;331.25;3;365.25;6;267;0;0.021428571;0;0;Dec;1;2;7;3;Returning_Visitor;TRUE;FALSE
6;1.333.333.333;1;398;129;4.653.190.245;0.015662578;0.025219763;6.017.563.943;0;Nov;3;2;1;3;Returning_Visitor;FALSE;TRUE
6;3.580.833.333;1;18;93;3.422.525;0.020408163;0.039301175;0;0;Nov;2;4;2;1;Returning_Visitor;FALSE;FALSE
6;131.75;0;0;32;7.894.166.667;0;0.00745098;0;0;Dec;1;1;1;2;Returning_Visitor;TRUE;FALSE
6;571.5;0;0;49;1196.25;0.007843137;0.018954248;0;0;Dec;2;2;3;13;Returning_Visitor;TRUE;FALSE
6;91.75;0;0;11;3.806.666.667;0;0.005128205;0;0;Dec;2;2;1;2;Returning_Visitor;TRUE;FALSE
6;8.658.333.333;2;160;41;1.119.854.167;0.004545455;0.012045455;2.703.986.205;0;Nov;2;2;9;8;New_Visitor;TRUE;FALSE
6;2.186.666.667;0;0;24;1737;0.006896552;0.015172414;2.351.599.702;0;Nov;1;1;6;10;Returning_Visitor;TRUE;TRUE
6;138.5;0;0;27;5.466.071.429;0.013095238;0.034702381;0;0;Dec;1;8;1;2;Returning_Visitor;FALSE;FALSE
6;6.308.333.333;0;0;174;3.486.370.682;0.009364162;0.019687687;0;0;Nov;1;1;1;2;Returning_Visitor;FALSE;TRUE
6;71.2;0;0;101;3.800.089.234;0.003883495;0.024032278;3.179.063.602;0;Nov;1;1;3;1;Returning_Visitor;FALSE;TRUE
6;162.7;6;205;52;2.983.358.135;0.010112994;0.017261259;174.767.153;0;Nov;3;2;4;2;Returning_Visitor;FALSE;FALSE
6;102;0;0;11;501.5;0;0.007142857;0;0;Nov;4;1;1;8;New_Visitor;FALSE;FALSE
6;7.541.666.667;1;105;21;7.525.666.667;0.015384615;0.022435897;7.072.429.969;0;Nov;1;1;4;10;Returning_Visitor;TRUE;FALSE
6;171.5;3;178.5;26;1.565.958.333;0.005882353;0.017647059;8.045.767.732;0;Nov;2;2;4;2;Returning_Visitor;FALSE;TRUE
6;2.644.166.667;0;0;22;1.275.092.424;0;0.013512907;6.574.605.279;0;Dec;3;2;5;2;Returning_Visitor;FALSE;FALSE
6;276.75;0;0;12;342.125;0;0.007142857;0;0;Nov;1;2;3;2;New_Visitor;FALSE;FALSE
6;152;0;0;17;450.75;0.028571429;0.052380952;1.410.739.957;0;Nov;1;8;3;11;Returning_Visitor;FALSE;TRUE
6;93;2;23;37;783.875;0.003409091;0.031709957;0;0;Nov;2;2;1;11;Returning_Visitor;TRUE;FALSE
6;167;0;0;71;1.445.458.333;0.004054054;0.013963964;1.230.811.748;0;Nov;3;2;1;10;Returning_Visitor;FALSE;TRUE
6;1.859.904.762;5;1.111.666.667;179;1.041.578.364;0.002551834;0.020876741;1.808.361.086;0;Nov;2;2;3;2;Returning_Visitor;TRUE;FALSE
6;1.142.591.575;9;3.520.833.333;119;6.245.704.152;0.003125;0.012179841;3.232.493.691;0;Dec;3;2;1;2;Returning_Visitor;TRUE;TRUE
6;634.5;3;312.75;172;7.017.192.635;0.001396648;0.019865374;0;0;Nov;2;4;1;2;Returning_Visitor;FALSE;FALSE
6;198.5;0;0;41;1.824.083.333;0;0.01;0;0;Dec;3;2;3;11;New_Visitor;FALSE;FALSE
6;224.875;0;0;21;845.75;0;0.008695652;0;0;Dec;8;13;9;20;Other;FALSE;FALSE
6;279;2;69.5;41;1430.25;0;0.009929078;3.836.079.931;0;Dec;2;2;2;7;Returning_Visitor;FALSE;TRUE
6;1.986.666.667;2;89;148;8.178.226.923;0.008732719;0.021205728;6.194.287.817;0;Nov;2;2;1;1;Returning_Visitor;FALSE;TRUE
6;104.5;0;0;11;1206.75;0;0.013333333;0;0;Dec;4;1;4;8;New_Visitor;FALSE;FALSE
6;166.375;1;0;39;1.858.833.333;0.001515152;0.011818182;5.017.693.633;0;Dec;1;1;1;2;Returning_Visitor;FALSE;FALSE
6;1.155.833.333;0;0;30;1.076.958.333;0;0.022857143;103.889.438;0;Nov;2;2;4;3;Returning_Visitor;TRUE;TRUE
6;1.497.619.048;3;267.25;120;3.934.201.024;0.002459016;0.023646;8.788.976.395;0;Nov;2;2;4;2;Returning_Visitor;TRUE;FALSE
6;1.842.727.273;0;0;32;1.427.689.394;0.010810811;0.01966967;1.349.031.898;0;Nov;2;2;1;13;Returning_Visitor;FALSE;TRUE
6;8.154.166.667;0;0;23;8.080.416.667;0.000833333;0.044166667;0;0;Dec;2;2;7;8;Returning_Visitor;TRUE;FALSE
6;3.151.666.667;1;85;10;4.028.055.556;0.014285714;0.014285714;0;0;Dec;3;2;2;2;New_Visitor;FALSE;TRUE
6;1.909.231.928;0;0;7;6.032.565.261;0.021862348;0.034024526;0;0;Nov;1;1;3;2;Returning_Visitor;FALSE;FALSE
6;4.462.380.952;3;94;23;8.667.071.429;0.007142857;0.020522573;6.786.958.937;0;Nov;3;2;1;2;Returning_Visitor;TRUE;FALSE
6;2.146.666.667;1;112;68;2.822.172.118;0.003105023;0.023152976;0;0;Nov;2;2;1;10;Returning_Visitor;FALSE;FALSE
6;27;1;0;141;6.481.483.333;0;0.019984285;1.257.438.906;0;Nov;2;2;1;2;Returning_Visitor;FALSE;FALSE
6;31;0;0;17;1494.25;0.020289855;0.031449275;0;0;Nov;1;1;3;7;Returning_Visitor;FALSE;FALSE
6;2.185.714.286;0;0;35;1.760.613.095;0;0.01375;1.681.772.593;0;Nov;2;2;3;2;Returning_Visitor;FALSE;TRUE
6;122.25;1;33.5;60;2.719.654.762;0.006557377;0.012080406;0;0;Dec;1;2;1;2;Returning_Visitor;FALSE;FALSE
6;214;0;0;27;8.301.041.667;0;0.021428571;0;0;Dec;1;1;2;2;Returning_Visitor;FALSE;FALSE
6;82.2;0;0;176;5.505.401.209;0;0.005809793;1.059.423.174;0;Nov;2;2;1;3;Returning_Visitor;FALSE;TRUE
6;1.235.416.667;0;0;12;189;0;0.014285714;0;0;Dec;3;12;3;1;New_Visitor;FALSE;FALSE
6;61;0;0;21;5.853.916.667;0;0.007692308;0;0;Dec;2;2;4;1;New_Visitor;FALSE;TRUE
6;9.041.666.667;0;0;5;1.004.166.667;0;0.02;0;0;Dec;1;2;6;8;New_Visitor;FALSE;FALSE
6;8.183.333.333;0;0;7;166.5;0;0.015384615;0;0;Nov;2;2;3;3;New_Visitor;FALSE;FALSE
6;215.25;0;0;29;672.125;0;0.011764706;2.282.159.308;0;Nov;2;2;1;8;New_Visitor;TRUE;TRUE
6;121;0;0;7;65.5;0.0125;0.0625;0;0;Nov;1;1;6;1;Returning_Visitor;FALSE;FALSE
6;8.632.857.143;4;24;131;5.619.384.897;0.01294547;0.035488294;361.382.908;0;Nov;3;2;1;2;Returning_Visitor;FALSE;FALSE
6;186.5;0;0;16;476.25;0.011111111;0.038888889;1.604.403.014;0;Dec;2;2;3;1;Returning_Visitor;FALSE;TRUE
6;623.5;0;0;122;3.068.062.904;0.01312;0.016953816;0;0;Nov;1;1;1;2;Returning_Visitor;FALSE;FALSE
6;36;0;0;13;125.125;0.047058824;0.053333333;0;0;Nov;3;2;3;1;Returning_Visitor;TRUE;FALSE
6;141;1;16;143;4.081.248.718;0.002721088;0.01562134;5.376.740.585;0;Nov;2;2;1;2;Returning_Visitor;FALSE;FALSE
6;145;0;0;85;1.704.580.556;0.002930403;0.02539857;0;0;Nov;1;2;3;2;Returning_Visitor;FALSE;TRUE
6;87.7;2;60.5;24;4.481.945.887;0;0.005747126;0;0;Nov;2;5;1;8;New_Visitor;FALSE;FALSE
6;96;6;2.516.666.667;16;261;0.012820513;0.029871795;0;0;Nov;3;2;7;1;Returning_Visitor;TRUE;FALSE
6;4.908.333.333;1;619.5;58;2.572.429.487;0.00625;0.020729167;0;0;Nov;1;2;1;2;Returning_Visitor;FALSE;TRUE
6;57;0;0;80;1.982.884.524;0.007594937;0.033499444;0;0;Nov;2;6;6;1;Returning_Visitor;FALSE;FALSE
6;1.234.642.857;0;0;34;1.570.469.048;0.001052632;0.010431717;1.966.912.605;0;Dec;2;2;2;7;Returning_Visitor;TRUE;TRUE
6;2.830.166.667;1;235.75;21;1.338.933.333;0;0.008695652;0;0;Dec;2;2;7;1;Returning_Visitor;FALSE;FALSE
6;1.166.973.684;0;0;171;9.405.836.721;0.008313228;0.028256171;0;0;Dec;3;2;3;2;Returning_Visitor;FALSE;TRUE
6;723.5;2;410.5;5;109;0;0.015384615;0;0;Nov;2;5;2;2;Other;FALSE;TRUE
6;91.25;0;0;56;9.555.432.151;0.007494145;0.010650662;0;0;Nov;3;2;4;2;Returning_Visitor;TRUE;TRUE
6;88.75;0;0;22;757.375;0.001481481;0.042222222;2.797.632.918;0;Nov;2;2;1;2;Returning_Visitor;FALSE;FALSE
6;1.904.166.667;0;0;78;391.398.703;0.005424955;0.006561181;0;0;Nov;3;2;5;1;Returning_Visitor;TRUE;FALSE
6;1.379.166.667;0;0;92;316.314.329;0.001075269;0.0095145;3.222.246.226;0;Nov;2;2;1;1;Returning_Visitor;FALSE;TRUE
6;106;0;0;42;1.384.197.436;0;0.004651163;136.937.958;0;Dec;8;13;9;20;Other;FALSE;TRUE
6;6.013.636.364;2;5.221.666.667;83;3.708.383.949;0.002420052;0.012547833;0;0;Nov;2;2;7;2;Returning_Visitor;TRUE;FALSE
6;71.375;0;0;73;2.335.633.333;0;0.0125;251.591.586;0;Nov;2;2;7;11;Returning_Visitor;FALSE;TRUE
6;65.25;0;0;21;8.293.333.333;0;0.008333333;0;0;Nov;2;5;4;1;Returning_Visitor;TRUE;FALSE
6;81.75;0;0;152;483.829.406;0.003046557;0.022523524;0.789591795;0;Nov;2;2;2;2;Returning_Visitor;TRUE;FALSE
6;191;1;26.5;37;1.874.841.667;0.009302326;0.010077519;0;0;Nov;2;2;4;3;Returning_Visitor;FALSE;FALSE
6;172.125;0;0;122;2.767.366.071;0.000533333;0.004071111;3.975.249.992;0;Dec;4;1;1;2;Returning_Visitor;FALSE;FALSE
6;78.75;0;0;24;4.657.321.429;0;0.015384615;0;0;Dec;4;2;1;2;New_Visitor;FALSE;FALSE
6;461;0;0;4;111;0;0.011111111;0;0;Dec;3;3;3;8;New_Visitor;FALSE;FALSE
6;213.5;0;0;11;303.5;0;0.016666667;879.029.606;0;Dec;8;13;9;20;Other;FALSE;TRUE
6;57.25;0;0;36;1.930.410.714;0.0125;0.018083333;2.139.566.828;0;Nov;1;1;1;2;Returning_Visitor;FALSE;TRUE
6;7.966.666.667;4;220;112;3.556.346.795;0.008403361;0.021415475;0;0;Dec;2;4;1;2;Returning_Visitor;FALSE;FALSE
6;6.473.333.333;6;1.915.833.333;175;1.088.687.692;0.005110897;0.018243793;1.664.099.403;0;Nov;2;2;1;2;Returning_Visitor;FALSE;TRUE
6;254;0;0;48;1.740.525.631;0;0.004876543;0;0;Nov;1;1;3;2;New_Visitor;FALSE;TRUE
6;453.6;2;12;73;1.889.833.333;0.01025641;0.018883894;0;0;Dec;3;2;4;13;Returning_Visitor;FALSE;FALSE
6;1.446.666.667;0;0;5;1.236.666.667;0.033333333;0.013333333;0;0;Nov;1;1;1;8;New_Visitor;TRUE;FALSE
6;1.659.487.179;2;114;42;2.016.115.385;0.016;0.028841026;2.665.415.979;0;Nov;1;1;3;2;Returning_Visitor;FALSE;FALSE
6;337;4;693;261;1.415.054.613;0.00598336;0.026011023;0.951933747;0;Nov;2;2;3;2;Returning_Visitor;FALSE;TRUE
6;1.618.333.333;5;8.585.708.333;84;2.701.337.954;0.010771277;0.016381748;7.477.388.113;0;Nov;1;2;1;1;Returning_Visitor;FALSE;TRUE
6;1922;0;0;30;941.672.619;0.018181818;0.044444444;0;0;Nov;3;2;2;1;Returning_Visitor;FALSE;FALSE
6;1.464.166.667;0;0;61;2.405.652.778;0.009375;0.032135417;0;0;Dec;2;1;1;2;Returning_Visitor;FALSE;TRUE
6;1.274.166.667;0;0;162;5.509.717.928;0.001905069;0.021987823;0;0;Nov;2;2;1;1;Returning_Visitor;FALSE;FALSE
6;77.75;0;0;18;9.419.166.667;0;0.001428571;0;0;Nov;2;2;1;2;New_Visitor;FALSE;FALSE
6;1.419.166.667;2;1060.75;136;8.777.613.879;0.007159986;0.016360941;213.825.758;0;Dec;3;2;1;2;Returning_Visitor;FALSE;TRUE
6;183.25;2;80.5;60;1.883.444.231;0;0.020858475;0;0;Nov;3;12;1;6;Returning_Visitor;TRUE;TRUE
6;189;0;0;21;704.3;0;0.018478261;0;0;Dec;1;2;8;2;New_Visitor;FALSE;TRUE
6;8.466.666.667;0;0;24;1387.5;0;0.017261905;1.130.850.046;0;Nov;2;2;1;3;Returning_Visitor;FALSE;TRUE
6;8.888.333.333;0;0;39;1.570.791.667;0.00952381;0.011156463;1.632.930.757;0;Dec;1;1;3;2;Returning_Visitor;TRUE;FALSE
6;1.489.041.667;0;0;12;879.8;0;0.005555556;0;0;Nov;2;2;4;2;New_Visitor;TRUE;FALSE
6;763.125;0;0;187;6.338.256.636;0.003076923;0.024062504;2.122.731.861;0;Nov;2;4;1;2;Returning_Visitor;FALSE;FALSE
6;112.125;8;224;114;3.459.479.978;0.001574803;0.009848144;5.648.688.126;0;Nov;2;2;3;8;Returning_Visitor;TRUE;TRUE
6;344.5;0;0;7;186;0.046153846;0.033333333;0;0;Nov;3;2;1;2;Returning_Visitor;TRUE;FALSE
6;60.875;0;0;57;3.671.675;0.003278689;0.027595628;0;0;Nov;2;2;1;2;Returning_Visitor;FALSE;FALSE
6;270.75;0;0;6;217.5;0;0.02;0;0;Dec;3;2;4;2;New_Visitor;TRUE;FALSE
6;5.803.333.333;0;0;43;1.326.107.143;0.018367347;0.018160173;0;0;Nov;1;1;3;2;Returning_Visitor;FALSE;TRUE
6;243.75;0;0;8;171.25;0.038888889;0.067222222;0;0;Dec;3;2;3;1;Returning_Visitor;FALSE;FALSE
6;4.134.996.124;0;0;83;6.072.032.391;0.007058824;0.024023709;1.240.071.108;0;Nov;3;2;8;1;Returning_Visitor;TRUE;TRUE
6;9.591.666.667;0;0;19;671.55;0;0.020454545;2.812.876.638;0;Dec;2;2;7;2;Returning_Visitor;FALSE;FALSE
6;1.334.666.667;0;0;44;2.664.445.833;0.002040816;0.010884354;9.786.083.623;0;Nov;2;2;1;3;Returning_Visitor;TRUE;TRUE
6;3.693.333.333;2;225.5;133;3.918.363.736;0;0.009275362;7.147.603.773;0;Nov;2;2;2;2;Returning_Visitor;FALSE;FALSE
6;76.25;0;0;22;1075.25;0;0.004166667;0;0;Dec;2;2;4;2;Returning_Visitor;FALSE;FALSE
7;1.869.761.905;2;40;35;1.276.157.071;0;0.008681765;0;0;Mar;1;1;6;2;Returning_Visitor;FALSE;FALSE
7;151;0;0;44;1406.1;0.004081633;0.006501458;0;0;Mar;1;1;4;2;Returning_Visitor;FALSE;FALSE
7;191.2;4;6.543.333.333;31;1.204.600.433;0.000854701;0.013342491;1.192.009.615;0;Mar;2;2;7;2;Returning_Visitor;FALSE;TRUE
7;319.5;0;0;11;416.5;0;0.007142857;0;0;Mar;3;2;1;9;New_Visitor;TRUE;FALSE
7;1.820.833.333;0;0;15;310.9;0;0.01;0;0;Mar;2;2;4;2;Returning_Visitor;FALSE;FALSE
7;156.25;0;0;37;1.037.355.013;0;0.0165;0;0;Mar;3;2;8;2;Returning_Visitor;FALSE;FALSE
7;60;3;23;111;2.524.501.905;0.001694915;0.018834175;6.445.051.499;0;Mar;3;2;1;2;Returning_Visitor;TRUE;FALSE
7;156.5;1;122;26;6.947.121.212;0;0.00297619;0;0;Mar;2;4;1;2;Returning_Visitor;FALSE;FALSE
7;159.5;0;0;14;249;0.011764706;0.041176471;0;0;Mar;1;1;3;2;Returning_Visitor;TRUE;FALSE
7;1.593.333.333;0;0;24;5.206.666.667;0;0.006666667;0;0;Mar;2;10;4;3;New_Visitor;TRUE;FALSE
7;301.7;6;336.5;42;1.981.016.667;0.005660377;0.021383648;1.300.183.962;0;Mar;1;1;2;2;Returning_Visitor;TRUE;TRUE
7;1.636.666.667;0;0;8;1.193.333.333;0.015384615;0.023076923;0;0;Mar;3;2;6;11;New_Visitor;TRUE;FALSE
7;201.5;0;0;17;7.501.666.667;0;0.005555556;0;0;Mar;3;2;4;2;Returning_Visitor;FALSE;FALSE
7;146.25;0;0;42;1.030.266.667;0;0.008695652;0;0;Mar;2;2;1;2;New_Visitor;FALSE;FALSE
7;97;6;281.5;83;1.778.125.214;0.007967033;0.019990486;6.626.647.741;0;Mar;2;2;3;3;Returning_Visitor;FALSE;FALSE
7;196;3;138.5;11;227.5;0;0.006666667;0;0;Mar;3;2;5;8;New_Visitor;TRUE;FALSE
7;110.25;0;0;20;2.665.833.333;0.011111111;0.039753086;0;0;Mar;2;2;1;2;Returning_Visitor;FALSE;FALSE
7;606;1;33;26;6.314.583.333;0;0.007142857;0;0;Mar;1;1;7;2;Returning_Visitor;FALSE;FALSE
7;139.5;0;0;30;1.448.752.381;0.006060606;0.012878788;0;0;Mar;1;2;3;2;New_Visitor;FALSE;FALSE
7;2.178.333.333;1;23.5;18;3.381.272.727;0;0.014393939;0;0;Mar;3;2;1;10;Returning_Visitor;FALSE;FALSE
7;77.5;0;0;14;1.929.333.333;0;0.013333333;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;FALSE
7;6.414.285.714;1;0;20;1.409.809.524;0.008695652;0.035507246;0;0;Mar;3;2;3;2;Returning_Visitor;FALSE;FALSE
7;81.25;0;0;37;1.500.422.543;0.014634146;0.015338753;3.903.580.426;0;Mar;2;4;1;2;Returning_Visitor;FALSE;FALSE
7;2.503.333.333;0;0;7;1.803.333.333;0;0.02;0;0;Mar;2;2;1;2;New_Visitor;TRUE;FALSE
7;1.086.666.667;6;853.75;194;6.737.271.825;0.000123762;0.006138614;0;0;Mar;2;5;1;3;Returning_Visitor;TRUE;FALSE
7;2.301.666.667;3;222;140;8.961.407.671;0.00137931;0.012980564;0;0;Mar;2;5;2;1;Returning_Visitor;TRUE;FALSE
7;1.878.333.333;0;0;36;1.775.516.667;0;0.0089599;4.745.736.842;0;Mar;1;1;1;10;Returning_Visitor;FALSE;TRUE
7;170;0;0;27;1.342.666.667;0.003333333;0.023333333;2.935.629.782;0;Mar;2;2;1;3;Returning_Visitor;FALSE;TRUE
7;161;3;775.5;19;4.996.666.667;0.008;0.026;1.410.053.333;0;Mar;2;4;8;2;Returning_Visitor;FALSE;TRUE
7;2.133.916.667;0;0;32;1.350.391.667;0;0.017877551;0;0;Mar;2;2;1;8;Returning_Visitor;TRUE;FALSE
7;156;0;0;60;2.126.461.941;0.00808768;0.017066636;0;0;Mar;3;2;4;2;Returning_Visitor;FALSE;FALSE
7;63.5;5;100.25;62;1.573.233.333;0;0.004594595;0;0;Mar;2;2;6;3;Returning_Visitor;TRUE;FALSE
7;211.5;0;0;54;9.128.283.883;0.011461988;0.039251601;0;0;Mar;2;2;6;1;Returning_Visitor;FALSE;FALSE
7;1.567.166.667;0;0;52;2.335.064.286;0.007142857;0.010563841;0;0;Mar;3;2;1;2;Returning_Visitor;FALSE;FALSE
7;75.05;0;0;31;4.891.452.381;0.011111111;0.022222222;2.738.224.222;0;Mar;2;2;5;2;Returning_Visitor;TRUE;TRUE
7;169.5;0;0;21;484.95;0.008695652;0.037681159;0;0;Mar;1;2;2;2;Returning_Visitor;FALSE;FALSE
7;4.453.333.333;1;135.5;52;1.896.272.222;0.005310734;0.013192815;3.795.661.017;0;Mar;3;2;6;1;Returning_Visitor;FALSE;FALSE
7;120.5;0;0;19;1011.5;0;0.00952381;0;0;Mar;2;2;1;1;Returning_Visitor;FALSE;FALSE
7;598;3;144.5;83;6.860.632.738;0.011512297;0.039305682;0;0.4;May;2;2;1;2;Returning_Visitor;FALSE;FALSE
7;2.384.666.667;7;300.9;33;1.801.371.429;0.0055;0.040415616;808.269;0;May;2;1;1;4;Returning_Visitor;TRUE;FALSE
7;89.5;0;0;26;1.163.333.333;0;0.009375;26.983.125;0;May;3;2;3;4;New_Visitor;FALSE;TRUE
7;150.5;0;0;28;5.490.833.333;0;0.013571429;2.663.333.333;0;May;1;1;1;2;Returning_Visitor;FALSE;TRUE
7;228.125;0;0;71;1.294.251.207;0.002631579;0.01503053;4.508.271.053;0;May;2;2;3;13;Returning_Visitor;FALSE;FALSE
7;1.331.666.667;2;80;10;2.467.916.667;0;0.008333333;0;0;May;2;2;1;3;New_Visitor;FALSE;FALSE
7;186.1;0;0;32;906.3;0.005128205;0.025641026;2.091.692.308;0;May;2;2;1;1;Returning_Visitor;FALSE;FALSE
7;7.584.615.385;4;2.463.333.333;16;6.728.794.872;0.021428571;0.029027611;0;0;May;1;1;1;3;Returning_Visitor;FALSE;FALSE
7;164.5;0;0;73;3.022.478.571;0.002631579;0.026472431;425.425;0;May;2;2;5;1;Returning_Visitor;FALSE;FALSE
7;145;0;0;7;96;0;0.013333333;0;0;May;2;2;1;4;New_Visitor;FALSE;FALSE
7;1.359.166.667;0;0;43;1.719.416.667;0.004347826;0.026231884;4.242.688.406;0;May;1;1;3;3;Returning_Visitor;TRUE;FALSE
7;200.5;0;0;66;2.656.183.333;0.000925926;0.009652076;2.208.494.444;0;May;2;2;1;1;Returning_Visitor;FALSE;FALSE
7;4.241.666.667;0;0;13;1212;0;0.0125;0;0;May;2;4;4;4;Returning_Visitor;FALSE;FALSE
7;146;2;37;28;2.054.114.286;0;0.011877551;5.789.028.571;0;May;1;1;9;3;Returning_Visitor;FALSE;FALSE
7;92.5;0;0;48;168.152.381;0;0.016993464;53.988;0;May;2;2;2;2;Returning_Visitor;FALSE;FALSE
7;2.453.333.333;0;0;5;2.566.666.667;0.027272727;0.051818182;0;0;May;1;1;3;3;Returning_Visitor;FALSE;FALSE
7;135.5;2;30;129;4.115.978.571;0.001470588;0.011288515;2.273.598.775;0;May;2;2;1;2;Returning_Visitor;TRUE;FALSE
7;114.25;1;1.733.333.333;25;8.745.833.333;0;0.012345679;5.433.103.704;0;May;2;5;2;4;Returning_Visitor;TRUE;TRUE
7;6.583.333.333;0;0;7;1.568.333.333;0;0.02;0;0;May;2;4;1;2;Returning_Visitor;FALSE;FALSE
7;204.5;2;37;52;1.941.083.333;0.01754386;0.029824561;0;0;May;2;2;2;13;Returning_Visitor;FALSE;FALSE
7;2.906.666.667;0;0;35;1.384.533.333;0.001754386;0.016885965;1.268.583.158;0;May;2;2;2;2;Returning_Visitor;TRUE;FALSE
7;134;2;196;11;4.385.833.333;0.0125;0.032291667;0;0;May;2;5;1;2;Returning_Visitor;FALSE;FALSE
7;1.068.285.714;0;0;181;6.842.002.513;0;0.007218823;1.129.607.044;0;May;4;1;3;4;Returning_Visitor;TRUE;FALSE
7;4.052.583.333;1;88;22;6.616.309.524;0.007692308;0.005128205;0;0;May;1;1;4;2;Returning_Visitor;FALSE;FALSE
7;84.55;0;0;48;8.050.992.979;0;0.031196581;8.781.144.231;0;May;2;2;1;2;Returning_Visitor;FALSE;FALSE
7;8.552.916.667;3;255.5;45;29.964.875;0.014814815;0.02628108;20.905;0;May;2;2;3;3;Returning_Visitor;FALSE;FALSE
7;89.9;3;84;58;2787.25;0;0.007715618;9.804.262.564;0;May;2;2;1;2;Returning_Visitor;FALSE;FALSE
7;195.875;2;0;68;1.725.870.671;0.0032;0.018348148;1.616.701.333;0;May;2;2;6;2;Returning_Visitor;TRUE;FALSE
7;53.25;0;0;42;6.500.333.333;0.004347826;0.006521739;0;0;May;2;2;2;4;Returning_Visitor;FALSE;FALSE
7;4.416.666.667;0;0;108;2.973.125;0.005309735;0.020993117;0.201663717;1;May;2;2;3;4;Returning_Visitor;TRUE;FALSE
7;41.375;0;0;67;3.014.290.476;0.001917808;0.00781583;418.760.274;0.8;May;3;2;3;3;Returning_Visitor;FALSE;FALSE
7;1.603.333.333;0;0;31;5.905.166.667;0.005208333;0.009657738;0;0;May;1;1;1;4;Returning_Visitor;TRUE;FALSE
7;71;0;0;34;1540.75;0.004878049;0.024390244;0;0;May;2;2;8;3;Returning_Visitor;FALSE;FALSE
7;1.602.307.692;0;0;125;4.313.139.103;0.001736111;0.019623016;1.137.678.683;0;May;2;2;4;6;Returning_Visitor;TRUE;FALSE
7;159.5;0;0;13;362.5;0;0.003921569;0;0;May;2;2;7;2;New_Visitor;FALSE;FALSE
